row,text,true_intent,pytorch_prediction,onnx_prediction,prediction_same,max_abs_logit_diff,mean_abs_logit_diff,cosine_similarity
1076,turn my right hearing aid up,Cmd.VolumeIncrease,Cmd.VolumeIncrease,Cmd.VolumeIncrease,True,1.7881393e-06,5.6843356e-07,1.0
1077,can you set to tinnitus memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,2.3841858e-06,6.008828e-07,1.0
1078,why can't i get my hearing aids to go through on my phone to go through my hearing aids,Help_Pairing,Help_Pairing,Help_Pairing,True,2.1457672e-06,6.5944175e-07,1.0000001
1079,please reminder for this evening,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,5.6559054e-07,1.0
1080,please go back to a high,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,6.619089e-07,1.0
1081,can you remind me today,reminders.add,reminders.add,reminders.add,True,1.4901161e-06,6.195746e-07,1.0
1082,explain dnn speech enhancement,Help_IntelliVoice,Help_IntelliVoice,Help_IntelliVoice,True,1.9073486e-06,5.1108367e-07,1.0
1083,what can i do here?,Help_Home,Help_Home,Help_Home,True,1.9073486e-06,5.3565753e-07,0.99999994
1084,how do i adjust my loudness of the noise masker in the hearing aid?,Help_Tinnitus,Help_Tinnitus,Help_Tinnitus,True,2.861023e-06,8.9145544e-07,1.0
1085,can you change memory to tinnitus,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.5351044e-07,1.0
1086,can you every month,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,6.251135e-07,1.0
1087,how do i change the volume on just one aid?,Help_Volume,Help_Volume,Help_Volume,True,1.9073486e-06,5.089923e-07,0.99999994
1088,can you open transcribe,Cmd.TranscribeStart,Cmd.TranscribeStart,Cmd.TranscribeStart,True,2.861023e-06,6.577425e-07,0.99999994
1089,can you switch to speech program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.8648253e-07,1.0000001
1090,how do i share my status with a caregiver?,Help_HearShare,Help_HearShare,Help_HearShare,True,2.861023e-06,6.051963e-07,1.0000001
1091,can you make a u-turn,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,6.228097e-07,1.0000001
1092,how do i search for my aid?,Help_FindMyHearingAids,Help_FindMyHearingAids,Help_FindMyHearingAids,True,2.3841858e-06,5.4441523e-07,1.0
1093,can you change to home program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,2.3841858e-06,3.8259384e-07,0.99999994
1094,start my cycling workout,Cmd.ActivityCycle,Cmd.ActivityExercise,Cmd.ActivityExercise,True,2.861023e-06,6.449327e-07,1.0
1095,where can i find tally here,Help_HearingCareAnywhereConnect,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,7.79566e-07,1.0
1096,set up audio streaming,Cmd.StreamingStart,Cmd.StreamingStart,Cmd.StreamingStart,True,1.9073486e-06,6.761402e-07,0.99999994
1097,can you change memory to television,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.66893e-06,4.995157e-07,1.0
1098,can you pairing hearing aids on the thrive app,Help_Pairing,Help_Pairing,Help_Pairing,True,1.9297004e-06,7.18785e-07,1.0000001
1099,track this gym session,Cmd.ActivityExercise,Help_WhatsNew,Help_WhatsNew,True,3.33786e-06,6.870873e-07,1.0
1100,can you kitchen memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,3.7239832e-07,1.0
1101,can you just keep me that you searching,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.4305115e-06,3.9684144e-07,0.99999994
1102,can you set to television memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,3.1103724e-07,1.0
1103,change memory to train,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,4.6111495e-07,0.99999994
1104,can you i'd like to know how far it is to the moon,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.1457672e-06,6.80421e-07,1.0000001
1105,can you i need an adjustment to my aids,Help_RemoteProgramming,Help_RemoteProgramming,Help_RemoteProgramming,True,1.9073486e-06,6.395735e-07,0.9999999
1106,set program to gym,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.66893e-06,5.0873086e-07,1.0000001
1107,please change to work program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,4.2054933e-07,1.0
1108,set a reminder to take medication today at 5 p.m.,reminders.add,reminders.add,reminders.add,True,2.861023e-06,5.958831e-07,1.0
1109,reminder to play with my cat every workday at 7 p.m.,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,5.3964425e-07,0.99999994
1110,that's hurting my ears,Cmd.VolumeDecrease,Help_Volume,Help_Volume,True,2.3841858e-06,6.4101135e-07,1.0000001
1111,how do i set up hearshare?,Help_HearShare,Help_HearShare,Help_HearShare,True,2.861023e-06,1.0368071e-06,1.0
1112,can thrive measure my heart rate,Help_HeartRate,Help_HeartRate,Help_HeartRate,True,1.9073486e-06,6.5844506e-07,0.9999999
1113,remind me to wash my car,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,5.3683397e-07,1.0000001
1114,can you i need to unpair my hearing aids from my phone,Help_Pairing,Help_Pairing,Help_Pairing,True,2.3841858e-06,7.5643e-07,1.0
1115,make it less intense,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Cmd.VolumeUnmute,True,1.4305115e-06,4.7056298e-07,0.9999999
1116,can you tinnitus memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,4.1507576e-07,1.0
1117,how to run intelligent voice,Help_IntelliVoice,Help_IntelliVoice,Help_IntelliVoice,True,3.8146973e-06,8.8204416e-07,1.0000001
1118,can you locate phone,Cmd.FindMyPhone,Cmd.FindMyPhone,Cmd.FindMyPhone,True,1.9073486e-06,4.87817e-07,1.0000001
1119,can you change memory to number two,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.013279e-06,4.1109723e-07,1.0000001
1120,send audio to my aids,Cmd.StreamingStart,Cmd.StreamingStart,Cmd.StreamingStart,True,2.3841858e-06,6.012096e-07,1.0
1121,log a run,Cmd.ActivityRun,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.4305115e-06,5.448074e-07,0.9999999
1122,help with self check,Help_SelfCheck,Help_SelfCheck,Help_SelfCheck,True,2.3841858e-06,6.9604107e-07,1.0000001
1123,change memory to crowd,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,3.4501417e-07,0.99999994
1124,can you be more specific,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,3.8146973e-06,7.274446e-07,1.0
1125,please change program to meeting,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,3.372368e-07,0.99999994
1126,what languages can the translate feature use?,Help_Translate,Help_Translate,Help_Translate,True,3.33786e-06,9.259634e-07,1.0000001
1127,hope you're doing well,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,4.86085e-07,0.9999999
1128,point me to what i can do here,Help_Home,Help_Home,Help_Home,True,1.66893e-06,5.2719395e-07,1.0
1129,please i need a reminder for today,reminders.add,reminders.add,reminders.add,True,2.1457672e-06,7.3442544e-07,1.0000001
1130,please remind me to check my computer,reminders.add,reminders.add,reminders.add,True,1.4305115e-06,5.7513256e-07,1.0
1131,theater setting,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,2.1457672e-06,4.5977924e-07,1.0000001
1132,thrive assistant user guide,Help_VoiceAssistant,Help_VoiceAssistant,Help_VoiceAssistant,True,1.4305115e-06,4.8098724e-07,1.0
1133,stand goal?,Cmd.ActivityStand,Cmd.ActivityRun,Cmd.ActivityRun,True,2.861023e-06,6.645395e-07,1.0
1134,how do i wear my aids properly,Help_InsertDevice,Help_CleanCare,Help_CleanCare,True,2.861023e-06,7.2741193e-07,1.0000001
1135,set memory to pub,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,3.4735064e-07,1.0
1136,give me my energy burn,Cmd.ActivityCalories,Help_FindMyHearingAids,Help_FindMyHearingAids,True,3.8146973e-06,7.9773497e-07,1.0000001
1137,help i'm overwhelmed by the app,Help_Home,Help_RemoteProgramming,Help_RemoteProgramming,True,1.9073486e-06,6.498998e-07,1.0
1138,can you telephone memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.66893e-06,5.205603e-07,1.0000001
1139,start my aerobics workout,Cmd.ActivityAerobics,Cmd.ActivityAerobics,Cmd.ActivityAerobics,True,2.3841858e-06,5.7140727e-07,1.0000001
1140,set to kitchen program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,3.9375337e-07,1.0000001
1141,can you set memory to crowd,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,2.7570417e-07,1.0
1142,can you put my phone on chris home,Default Fallback Intent,Cmd.FindMyPhone,Cmd.FindMyPhone,True,1.9669533e-06,5.092537e-07,0.9999999
1143,why isn't my heart mahira anaise bagri working,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.026558e-06,6.359136e-07,0.9999999
1144,how can i see my health goals?,Help_Health,Help_Health,Help_Health,True,1.9073486e-06,6.2512987e-07,1.0000001
1145,relay information,Cmd.SendMessage,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,6.0179775e-07,1.0
1146,enable direct audio,Cmd.StreamingStart,Cmd.VolumeUnmute,Cmd.VolumeUnmute,True,3.8146973e-06,6.912047e-07,1.0
1147,can you set memory to speech,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.8685832e-07,1.0000001
1148,how do i improve my brain score?,Help_ThriveScore,Help_ThriveScore,Help_ThriveScore,True,1.9073486e-06,5.4794447e-07,0.99999994
1149,how should i send a manual alert text?,Help_FallAlert,Help_FallAlert,Help_FallAlert,True,1.4305115e-06,5.0203187e-07,0.9999999
1150,i misplaced my hearing device,Help_FindMyHearingAids,Help_MemoryOptions,Help_MemoryOptions,True,2.861023e-06,7.40091e-07,1.0
1151,please set program to number two,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.680848e-07,1.0
1152,remind me to buy shoes in paris,reminders.add,reminders.add,reminders.add,True,1.1920929e-06,4.1775536e-07,1.0
1153,help with changing memories using my app,Help_ChangingMemories,Help_ChangingMemories,Help_ChangingMemories,True,3.8146973e-06,9.264862e-07,1.0000001
1154,can you change program to home,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.088723e-07,1.0
1155,please mavis by stupid hearing aids,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.5644074e-07,1.0
1156,can you switch to tinnitus,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,2.3841858e-06,4.8822545e-07,1.0
1157,translate their speech into english,Cmd.TranslationStart,Cmd.TranslationStart,Cmd.TranslationStart,True,1.9073486e-06,5.624208e-07,0.99999994
1158,please set memory to automatic,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,3.2573416e-07,1.0
1159,when should i use intellivoice,Help_IntelliVoice,Help_IntelliVoice,Help_IntelliVoice,True,1.9073486e-06,6.884598e-07,1.0
1160,please wendy's double tapped it and has not worked,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.351347e-07,1.0000001
1161,can you keep track of this for me?,reminders.add,Default Fallback Intent,Default Fallback Intent,True,1.4305115e-06,5.3013497e-07,0.99999994
1162,turn all sound off,Cmd.VolumeMute,Cmd.VolumeMute,Cmd.VolumeMute,True,1.4305115e-06,3.6880374e-07,1.0
1163,is the hearing aid connected to the app?,Help_Pairing,Help_Pairing,Help_Pairing,True,1.9073486e-06,5.639567e-07,0.9999999
1164,max loudness,Cmd.VolumeIncrease,Cmd.VolumeIncrease,Cmd.VolumeIncrease,True,1.4305115e-06,4.7441898e-07,1.0000001
1165,what's new in this app?,Help_WhatsNew,Help_WhatsNew,Help_WhatsNew,True,2.861023e-06,7.2532055e-07,1.0
1166,please change to work memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,3.688691e-07,1.0
1167,i'm going cycling,Cmd.ActivityCycle,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,7.628022e-07,1.0
1168,can you help with device settings,Help_DeviceSettings,Help_MemoryOptions,Help_MemoryOptions,True,2.3841858e-06,7.0845874e-07,0.9999999
1169,can you change memory to office,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,3.5984996e-07,1.0
1170,how do i use my cros device,Help_WiCROS,Help_Health,Help_Health,True,2.861023e-06,6.896362e-07,1.0
1171,keep this in mind for me,reminders.add,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.105608e-07,1.0
1172,on your bookkeeping it's all on my side so,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,6.18006e-07,1.0000001
1173,switch my memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,2.9214118e-07,0.99999994
1174,please it's busy being born,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,6.817036e-07,1.0
1175,how do i save my settings online,Help_HearingCareAnywhereConnect,Help_HearingCareAnywhereConnect,Help_HearingCareAnywhereConnect,True,2.1457672e-06,8.7230615e-07,0.99999994
1176,how do i unmute the left hearing aid?,Help_Volume,Help_Volume,Help_Volume,True,2.861023e-06,9.1589857e-07,1.0000001
1177,repair the audio on my hearing aids,Help_DeviceSettings,Cmd.StreamingStart,Cmd.StreamingStart,True,2.861023e-06,6.7290506e-07,1.0
1178,voices are too soft for me,Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.9073486e-06,5.3016765e-07,1.0
1179,can i use thrive assistant without my phone?,Help_VoiceAssistant,Help_VoiceAssistant,Help_VoiceAssistant,True,2.3841858e-06,5.942165e-07,1.0000001
1180,can you play my last recording.,Cmd.ListenMessage,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,6.513376e-07,1.0
1181,can you change setting to two,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.3079925e-07,1.0
1182,discover android phone,Cmd.FindMyPhone,Cmd.FindMyPhone,Cmd.FindMyPhone,True,1.0728836e-06,3.593598e-07,1.0000001
1183,can you change memory to speech,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,3.4553702e-07,1.0000001
1184,can you set program to mute,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,2.3841858e-06,4.982249e-07,0.99999994
1185,please switch to train program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.3880534e-07,1.0000001
1186,locate my hearing aids for me,Help_FindMyHearingAids,Help_FindMyHearingAids,Help_FindMyHearingAids,True,1.4305115e-06,3.7533934e-07,1.0
1187,can you change to golf,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,3.9337758e-07,0.99999994
1188,change memory to number four,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,5.488594e-07,1.0
1189,please yeah just take a little off yeah,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.4305115e-06,3.8350882e-07,0.9999999
1190,can you help with noise stimulus adjustment on my aids,Help_Tinnitus,Help_Tinnitus,Help_Tinnitus,True,1.9073486e-06,5.204296e-07,0.99999994
1191,hello,Default Fallback Intent,Help_FindMyHearingAids,Help_FindMyHearingAids,True,1.4305115e-06,3.8294513e-07,0.99999994
1192,can you unmute the aids,Cmd.VolumeUnmute,Cmd.VolumeUnmute,Cmd.VolumeUnmute,True,2.861023e-06,8.2060956e-07,1.0
1193,can you i want to make sure i also cleaned but nuflex filters in them,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.4305115e-06,5.9264795e-07,1.0
1194,i need it softer,Cmd.VolumeDecrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.4305115e-06,4.7173938e-07,1.0
1195,please switch to memory number one,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,4.4076066e-07,0.99999994
1196,calories walking,Cmd.ActivityWalk,Cmd.ActivityWalk,Cmd.ActivityWalk,True,2.3841858e-06,6.5721963e-07,1.0
1197,the shadowy men on a shadowy planet,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.4305115e-06,4.4036852e-07,1.0
1198,reduce the sound,Cmd.VolumeDecrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.9073486e-06,3.8664592e-07,1.0000001
1199,reminder finished.,reminders.complete,reminders.add,reminders.add,True,1.9073486e-06,4.62949e-07,1.0
1200,automatic setting,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.5497208e-06,2.8638985e-07,1.0
1201,how many miles have i biked,Cmd.ActivityCycle,Help_Home,Help_Home,True,2.861023e-06,5.8924945e-07,1.0000001
1202,can you help with noise stimulus adjustment in my aids,Help_Tinnitus,Help_Tinnitus,Help_Tinnitus,True,1.9073486e-06,5.8372683e-07,1.0000001
1203,explain the loudness controls,Help_Volume,Help_Volume,Help_Volume,True,1.9073486e-06,7.4610375e-07,1.0
1204,increase the volume in my hearing aids,Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,2.3841858e-06,6.568765e-07,1.0
1205,can you lift device not registering,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,6.51599e-07,1.0000001
1206,display my calorie total,Cmd.ActivityCalories,Help_HeartRateRecovery,Help_HeartRateRecovery,True,2.861023e-06,6.6349384e-07,1.0
1207,what's the right way to insert my aids,Help_InsertDevice,Help_ChangingMemories,Help_ChangingMemories,True,3.8146973e-06,6.9682534e-07,1.0
1208,mute program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,4.488648e-07,1.0
1209,can you reminder completed.,reminders.complete,reminders.add,reminders.add,True,1.9073486e-06,5.8496863e-07,0.9999999
1210,lift device not registering,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,6.540172e-07,0.99999994
1211,help me understand volume per side,Help_Volume,Help_Volume,Help_Volume,True,1.9669533e-06,6.831006e-07,0.99999994
1212,the tv is hard to hear,Cmd.VolumeIncrease,Cmd.StreamingStart,Cmd.StreamingStart,True,1.9073486e-06,6.3045024e-07,1.0
1213,am i close to my step goal,Cmd.ActivityStep,Cmd.ActivityStep,Cmd.ActivityStep,True,3.33786e-06,9.51779e-07,1.0000001
1214,close the audio streaming,Cmd.StreamingStop,Cmd.StreamingStop,Cmd.StreamingStop,True,1.9073486e-06,6.841463e-07,1.0
1215,where do i find the transcription feature,Help_Transcribe,Help_WiCROS,Help_WiCROS,True,1.9073486e-06,5.7820426e-07,1.0000001
1216,how do i mute my right hearing aid?,Help_Volume,Help_InsertDevice,Help_InsertDevice,True,2.1457672e-06,6.289205e-07,0.9999999
1217,switch to noise,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,4.6485252e-07,1.0
1218,show my steps so far,Cmd.ActivityStep,Cmd.ActivityStep,Cmd.ActivityStep,True,2.861023e-06,8.857041e-07,0.99999994
1219,can you find my other hearing aid,Help_FindMyHearingAids,Help_FindMyHearingAids,Help_FindMyHearingAids,True,2.3841858e-06,7.7120046e-07,0.99999994
1220,recommend me a book,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.861023e-06,7.4433916e-07,1.0000001
1221,please my hearing aids have too much treble,Help_Customize,Help_DeviceSettings,Help_DeviceSettings,True,1.9073486e-06,5.8101455e-07,1.0
