text,intent,source
er please molesting hearing 8s to cousin,Default Fallback Intent,F5_stt:homophone+filler
um spanish available for translation,Help_Translate,F5_stt:filler+drop_function_word
um could yousend a message,Cmd.SendMessage,F5_stt:merge_boundary+filler
how do i decrease the loudness injust left side,Help_Volume,F5_stt:drop_function_word+merge_boundary
my foam is lost ringit,Cmd.FindMyPhone,F5_stt:homophone+merge_boundary
um change memoryto automatic,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er please i have got a pc gaming,Default Fallback Intent,F5_stt:truncate_tail+filler
um re mind me every day,reminders.add,F5_stt:homophone+filler
can youremind me to work,reminders.add,F5_stt:merge_boundary+truncate_tail
uh what different about thrive,Help_WhatsNew,F5_stt:drop_function_word+filler
uh can you mark lastreminder complete,reminders.complete,F5_stt:filler+merge_boundary
how many hour of charge,Cmd.BatteryLevel,F5_stt:truncate_tail+drop_plural
um total silenceplease,Cmd.VolumeMute,F5_stt:merge_boundary+filler
er do i need recharge,Cmd.BatteryLevel,F5_stt:drop_function_word+filler
er you should i use basic or advanced mode,Help_AppSettings,F5_stt:drop_function_word+filler
you setto work memory,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
uhsetting two,Cmd.MemoryChange,F5_stt:filler+merge_boundary
how is the wellnes scorecalculated,Help_ThriveScore,F5_stt:merge_boundary+drop_plural
switch memory to outdoor,Cmd.MemoryChange,F5_stt:drop_plural+drop_function_word
er let me hear the tv through my 8s,Cmd.StreamingStart,F5_stt:filler+homophone
um change pro gram to office,Cmd.MemoryChange,F5_stt:filler+homophone
er do i needto charge my battery,Cmd.BatteryLevel,F5_stt:filler+merge_boundary
how do i turn down the volume on,Help_Volume,F5_stt:drop_function_word+truncate_tail
uh disconnect fromtv,Cmd.StreamingStop,F5_stt:merge_boundary+filler
um please set personal program,Cmd.MemoryChange,F5_stt:drop_function_word+filler
volumn on rightaid,Cmd.VolumeUnmute,F5_stt:merge_boundary+homophone
you it is different both ofthem are different,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
er what does shared listening,Help_HearShare,F5_stt:filler+truncate_tail
uh can you help with scream,Help_Accessories,F5_stt:homophone+filler
switchmemory to theater,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
please switchauditorium,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
um set program to mut,Cmd.MemoryChange,F5_stt:filler+homophone
er itis busy being born,Default Fallback Intent,F5_stt:filler+merge_boundary
uh how do i change programs on my hearing 8,Help_ChangingMemories,F5_stt:homophone+filler
debonylogging ep,Default Fallback Intent,F5_stt:merge_boundary+homophone
use outdoorprofile,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
eractivity goal,Cmd.ActivityAerobics,F5_stt:filler+merge_boundary
um please so this is your hearing,Default Fallback Intent,F5_stt:truncate_tail+filler
um please set toautomatic memory,Cmd.MemoryChange,F5_stt:filler+merge_boundary
why do batterie die quickly in aids,Help_Battery,F5_stt:drop_function_word+drop_plural
two people listentogether,Help_HearShare,F5_stt:drop_function_word+merge_boundary
add remind her for my meeting,reminders.add,F5_stt:drop_function_word+homophone
set memorymusic,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
um justlike siri,Default Fallback Intent,F5_stt:merge_boundary+filler
um how do i sync my hearing aids to theapp,Help_HearingCareAnywhereConnect,F5_stt:merge_boundary+filler
how do i customizethe aides,Help_Customize,F5_stt:merge_boundary+homophone
should itell him how i,Default Fallback Intent,F5_stt:merge_boundary+truncate_tail
er how to translated,Help_Translate,F5_stt:filler+homophone
how do i tag location to my,Help_MemoryOptions,F5_stt:truncate_tail+drop_function_word
um set mammary to number two,Cmd.MemoryChange,F5_stt:homophone+filler
er how to share information with,Help_HearShare,F5_stt:truncate_tail+filler
pleaseadjusted with phone,Default Fallback Intent,F5_stt:merge_boundary+drop_function_word
um athome,Default Fallback Intent,F5_stt:filler+merge_boundary
um give me a recipe forsoup,Default Fallback Intent,F5_stt:merge_boundary+filler
uh set a reminda to exercise today,reminders.add,F5_stt:homophone+filler
um sund bar,Default Fallback Intent,F5_stt:homophone+filler
um can you particularproduct you wanted to check specifically,Default Fallback Intent,F5_stt:merge_boundary+filler
can i change batteries inpeach,Default Fallback Intent,F5_stt:truncate_tail+merge_boundary
umhow many minutes have i been jogging,Cmd.ActivityRun,F5_stt:filler+merge_boundary
you switch to automatic,Cmd.MemoryChange,F5_stt:truncate_tail+drop_function_word
er help melocate one device,Help_FindMyHearingAids,F5_stt:filler+merge_boundary
er whatdid you say,Default Fallback Intent,F5_stt:merge_boundary+filler
um change totheater program,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um turn it to hitthe button minute furniture in there like siri,Default Fallback Intent,F5_stt:filler+merge_boundary
change television programme,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
uh please switch tospeech,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um can you auditorium memery,Cmd.MemoryChange,F5_stt:homophone+filler
uh dim sound,Cmd.VolumeDecrease,F5_stt:filler+drop_function_word
uh he's onstomach,Default Fallback Intent,F5_stt:filler+merge_boundary
er can you change memory number two,Cmd.MemoryChange,F5_stt:drop_function_word+filler
er pleasechange to office,Cmd.MemoryChange,F5_stt:merge_boundary+filler
pleaseswitch to home memery,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
where thetranslation feature,Help_Translate,F5_stt:merge_boundary+drop_function_word
er right here doesnot work,Help_SelfCheck,F5_stt:merge_boundary+filler
uh how do i go main screen,Help_Home,F5_stt:filler+drop_function_word
scream from tv now,Cmd.StreamingStart,F5_stt:drop_function_word+homophone
er how do i change caregiver settings,Help_AppSettings,F5_stt:filler+drop_function_word
er howdo i adjust my noise masker,Help_Tinnitus,F5_stt:filler+merge_boundary
er please have i reached my stand,Cmd.ActivityStand,F5_stt:filler+truncate_tail
please settelevision program,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
volume ep leftaid,Cmd.VolumeIncrease,F5_stt:homophone+merge_boundary
please switchgolf,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
uh whatshould i watch tonight,Default Fallback Intent,F5_stt:merge_boundary+filler
howuse streamboost,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
tips for cleaningmy 8s,Help_CleanCare,F5_stt:homophone+merge_boundary
please turned my right hearingaid up,Cmd.VolumeIncrease,F5_stt:homophone+merge_boundary
um where the locator for my aids,Help_FindMyHearingAids,F5_stt:drop_function_word+filler
um please change program totrain,Cmd.MemoryChange,F5_stt:merge_boundary+filler
canyou tinnitu setting,Cmd.MemoryChange,F5_stt:drop_plural+merge_boundary
er how do isee how much i have biked this week,Help_Health,F5_stt:merge_boundary+filler
can you i do not know what i whatyou doing this missing a,Default Fallback Intent,F5_stt:truncate_tail+merge_boundary
i lost my memoryfor restaurants and,Help_MemoryOptions,F5_stt:truncate_tail+merge_boundary
um help with main screen,Help_Home,F5_stt:filler+drop_function_word
please set to tinnitusmemery,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
uh one hearing aid is not being,Help_SelfCheck,F5_stt:truncate_tail+filler
fix facemask problem,Help_MaskMode,F5_stt:drop_plural+merge_boundary
where's my combined body andbrain,Help_ThriveScore,F5_stt:merge_boundary+truncate_tail
how i change the smart assistant setting,Help_AppSettings,F5_stt:drop_plural+drop_function_word
um thrive voice assistanthelp,Help_VoiceAssistant,F5_stt:filler+merge_boundary
er memory number four,Cmd.MemoryChange,F5_stt:filler+drop_function_word
uh i lost my hearingaids,Help_FindMyHearingAids,F5_stt:merge_boundary+filler
whatare my option,Help_Home,F5_stt:drop_plural+merge_boundary
sendaudio to my 8s,Cmd.StreamingStart,F5_stt:homophone+merge_boundary
give me an alert at scheduled,reminders.add,F5_stt:truncate_tail+drop_function_word
is it safe to get myaides wet,Help_CleanCare,F5_stt:homophone+merge_boundary
volumn is too soft,Cmd.VolumeIncrease,F5_stt:drop_function_word+homophone
let mehear things once,Cmd.VolumeUnmute,F5_stt:truncate_tail+merge_boundary
remind me tobuy movie ticket for friday evening,reminders.add,F5_stt:drop_plural+merge_boundary
um changememory to restaurant,Cmd.MemoryChange,F5_stt:merge_boundary+filler
uh can you set to theater,Cmd.MemoryChange,F5_stt:filler+truncate_tail
uh can you switch to train mammary,Cmd.MemoryChange,F5_stt:filler+homophone
er search genesi,Default Fallback Intent,F5_stt:drop_plural+filler
uh can you switchmemory to school,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er can you let me hear the remote,Cmd.StreamingStart,F5_stt:truncate_tail+filler
please mywalking time,Cmd.ActivityWalk,F5_stt:merge_boundary+drop_function_word
can you look ep the southwire this wire here go anywhere with this way,Default Fallback Intent,F5_stt:truncate_tail+homophone
can youturn it dow,Cmd.VolumeDecrease,F5_stt:merge_boundary+homophone
er i need talk t to my audiologist,Help_RemoteProgramming,F5_stt:filler+drop_function_word
er can you close at notre dame score,Default Fallback Intent,F5_stt:filler+truncate_tail
er set to 90 value,Cmd.VolumeIncrease,F5_stt:filler+homophone
er change to schoolprogram,Cmd.MemoryChange,F5_stt:filler+merge_boundary
uh giveme sound again,Cmd.VolumeUnmute,F5_stt:filler+merge_boundary
um can you change memory to,Cmd.MemoryChange,F5_stt:truncate_tail+filler
uh alpha bail again swelling down in,Default Fallback Intent,F5_stt:truncate_tail+filler
please start streaming tv my hearing,Cmd.StreamingStart,F5_stt:drop_function_word+truncate_tail
can the professional adjust my herring aid,Help_RemoteProgramming,F5_stt:homophone+truncate_tail
what the best way to clean my aides,Help_CleanCare,F5_stt:homophone+drop_function_word
uh go fora walk,Cmd.ActivityWalk,F5_stt:filler+merge_boundary
uh you switch to golf program,Cmd.MemoryChange,F5_stt:drop_function_word+filler
uh how do i get thenumbers falling in,Default Fallback Intent,F5_stt:merge_boundary+filler
i cannot understand theirlanguage,Cmd.TranslationStart,F5_stt:truncate_tail+merge_boundary
youadd a reminder for tomorrow,reminders.add,F5_stt:merge_boundary+drop_function_word
how do i adjust the loudnes on just the right 8,Help_Volume,F5_stt:homophone+drop_plural
uh setan alert for me,reminders.add,F5_stt:merge_boundary+filler
connect the audio from phone to my,Cmd.StreamingStart,F5_stt:drop_function_word+truncate_tail
er i do not like the double tap feature how do i turn off,Help_DeviceSettings,F5_stt:drop_function_word+filler
uh how do i change hearing aid program,Help_ChangingMemories,F5_stt:drop_function_word+filler
um remember totake medicine,reminders.add,F5_stt:merge_boundary+filler
pleasejust curls ep in your ears yet,Default Fallback Intent,F5_stt:merge_boundary+homophone
let me hearthe tv,Cmd.StreamingStart,F5_stt:merge_boundary+drop_function_word
more like thisis,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
setmemory kitchen,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
how many calorie did i burn working,Cmd.ActivityExercise,F5_stt:truncate_tail+drop_plural
helpwith fall alert,Help_FallAlert,F5_stt:drop_plural+merge_boundary
erdetect telephone,Cmd.FindMyPhone,F5_stt:filler+merge_boundary
please change programtheater,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
no tv remote infry's,Default Fallback Intent,F5_stt:truncate_tail+merge_boundary
i keep missing parts of,Cmd.VolumeIncrease,F5_stt:truncate_tail+drop_function_word
uh fuckoff,Default Fallback Intent,F5_stt:filler+merge_boundary
er can youdutch translation,Cmd.TranslationStart,F5_stt:merge_boundary+filler
uh how do i send a request to my,Help_HearingCareAnywhereConnect,F5_stt:truncate_tail+filler
uh please ask myhouse,Default Fallback Intent,F5_stt:merge_boundary+filler
switch to crowdprogramme,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
i am heading out onthe,Cmd.ActivityCycle,F5_stt:truncate_tail+merge_boundary
er please set program television,Cmd.MemoryChange,F5_stt:drop_function_word+filler
do i put the lefthearing aid behind my,Help_InsertDevice,F5_stt:merge_boundary+truncate_tail
uh bluetooth pairinghelp,Help_Pairing,F5_stt:filler+merge_boundary
er please re mind me to refill my prescription tomorrow afternoon,reminders.add,F5_stt:filler+homophone
can alexa tern off porch light,Default Fallback Intent,F5_stt:drop_function_word+homophone
you translated for russian,Cmd.TranslationStart,F5_stt:homophone+drop_function_word
erhow do i open the battery door,Help_Battery,F5_stt:filler+merge_boundary
uh myears sweat,Default Fallback Intent,F5_stt:merge_boundary+filler
er receiver,Help_WiCROS,F5_stt:filler
where is ios foam,Cmd.FindMyPhone,F5_stt:drop_function_word+homophone
you since you are coming ep pretty soon,Default Fallback Intent,F5_stt:drop_function_word+homophone
um switch pro gram to music,Cmd.MemoryChange,F5_stt:homophone+filler
er please helpwith tv streamer,Help_Accessories,F5_stt:filler+merge_boundary
er can you help with changing memories on aids,Help_ChangingMemories,F5_stt:filler+drop_function_word
um connect to streamer,Cmd.StreamingStart,F5_stt:filler+drop_function_word
um make another remind her,reminders.add,F5_stt:homophone+filler
um what does activity score,Help_ThriveScore,F5_stt:filler+truncate_tail
can change programme to three,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
um please switch to gym programme,Cmd.MemoryChange,F5_stt:filler+homophone
set mammary gym,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
um set something remind me tomorrow,reminders.add,F5_stt:filler+drop_function_word
er takeme on a tour,Help_Home,F5_stt:merge_boundary+filler
er can someone listen along with,Help_HearShare,F5_stt:truncate_tail+filler
er findandroid phone,Cmd.FindMyPhone,F5_stt:merge_boundary+filler
er explain what i cando here,Help_Home,F5_stt:filler+merge_boundary
er yes remind me,reminders.add,F5_stt:filler+drop_function_word
uh my other aid missing,Help_FindMyHearingAids,F5_stt:drop_function_word+filler
er how do i set up audio,Help_DeviceSettings,F5_stt:truncate_tail+filler
uh can youfind phone,Cmd.FindMyPhone,F5_stt:filler+merge_boundary
uh how do i access demo,Help_DemoMode,F5_stt:truncate_tail+filler
um please show me user manual for accessory,Help_Accessories,F5_stt:drop_function_word+filler
um can reminder repeat every day,Help_Reminder,F5_stt:drop_plural+filler
uh can you complete reminda,reminders.complete,F5_stt:homophone+filler
how do i add an automatic phone,Help_DeviceSettings,F5_stt:homophone+truncate_tail
uh can you set memery to speech,Cmd.MemoryChange,F5_stt:homophone+filler
uh how do i improve my thrive,Help_ThriveScore,F5_stt:truncate_tail+filler
er school mammary,Cmd.MemoryChange,F5_stt:filler+homophone
um change quiet,Cmd.MemoryChange,F5_stt:filler+drop_function_word
uh please going call them in and see whether they want me to send this enormous,Default Fallback Intent,F5_stt:drop_function_word+filler
um can set memory to mute,Cmd.MemoryChange,F5_stt:drop_function_word+filler
