text,intent,source
i need to mark my last reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
finish reminder,reminders.task.complete,v4_short_commands
quickly dismiss the task,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to mark my reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
can you complete this reminder.,reminders.task.complete,fine_tuned_test_predictions.csv
would you complete my last reminder,reminders.task.complete,fine_tuned_test_predictions.csv
can you please dismiss this reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like to close out my reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like to mark this task as done,reminders.task.complete,fine_tuned_test_predictions.csv
could you check off my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
let's mark my medication reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
please finish my reminder.,reminders.task.complete,fine_tuned_test_predictions.csv
would you mark my medication reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
hey can you mark my task as complete,reminders.task.complete,fine_tuned_test_predictions.csv
i want you to mark my alarm as done,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to mark my last reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to mark my last reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to clear my alarm,reminders.task.complete,fine_tuned_test_predictions.csv
kindly check my last reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i need to cross off my reminder,reminders.task.complete,fine_tuned_test_predictions.csv
can you check this reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to mark this reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
can you clear the task,reminders.task.complete,fine_tuned_test_predictions.csv
i want to mark my latest reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
mark the reminder as done,reminders.task.complete,v4_contextual_paraphrase
quickly clear the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to check that reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
can you complete my active reminder,reminders.task.complete,fine_tuned_test_predictions.csv
please dismiss the reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i want to check this reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
let's cross off my reminder,reminders.task.complete,fine_tuned_test_predictions.csv
just mark my active reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
remind me to pick up groceries in 10 minutes,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to call,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to drink some water in 5 minutes,reminders.task.create,fine_tuned_test_predictions.csv
can you make sure i check the mail before bed,reminders.task.create,fine_tuned_test_predictions.csv
make a reminder to walk the dog at 5pm,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to go to sleep,reminders.task.create,fine_tuned_test_predictions.csv
can you set reminders,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me of my appointment,reminders.task.create,fine_tuned_test_predictions.csv
new reminder about washing car,reminders.task.create,fine_tuned_test_predictions.csv
schedule a reminder to call the doctor tomorrow afternoon,reminders.task.create,fine_tuned_test_predictions.csv
could you please create a reminder for at noon to read a book,reminders.task.create,fine_tuned_test_predictions.csv
can you schedule a reminder to join the meeting at 5pm,reminders.task.create,fine_tuned_test_predictions.csv
create a reminder for before bed to call my son,reminders.task.create,fine_tuned_test_predictions.csv
please remind me to call someone everyday at 4 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
remind me to water the plants at 5pm,reminders.task.create,fine_tuned_test_predictions.csv
remind me to feed my cat please,reminders.task.create,fine_tuned_test_predictions.csv
can you make a reminder to pick up my prescription in 15 minutes,reminders.task.create,fine_tuned_test_predictions.csv
remember to wake up at 7 a.m.,reminders.task.create,fine_tuned_test_predictions.csv
can you set an alarm to call mom every morning,reminders.task.create,fine_tuned_test_predictions.csv
set a reminder for tomorrow afternoon to leave for work,reminders.task.create,fine_tuned_test_predictions.csv
i would like to set up a reminder,reminders.task.create,fine_tuned_test_predictions.csv
please set a reminder for first thing tomorrow to take my medication,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to pick up my prescription at 5 p.m. on wednesday,reminders.task.create,fine_tuned_test_predictions.csv
please schedule physical therapy appointment tomorrow morning 8:40 a.m.,reminders.task.create,fine_tuned_test_predictions.csv
please i want to be reminded,reminders.task.create,fine_tuned_test_predictions.csv
can you please create a reminder for every morning to water the plants,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to workout tomorrow morning at 6,reminders.task.create,fine_tuned_test_predictions.csv
remind me tomorrow,reminders.task.create,v4_short_commands
can you please create a reminder for before i leave to leave for the airport,reminders.task.create,fine_tuned_test_predictions.csv
could you set up a reminder to stretch every night,reminders.task.create,fine_tuned_test_predictions.csv
can you please add a reminder to pick up groceries tomorrow evening,reminders.task.create,fine_tuned_test_predictions.csv
can you schedule appointment tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
can you please create a reminder for every morning to go for a walk,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder for every morning to check in with my nurse,reminders.task.create,fine_tuned_test_predictions.csv
do not let me forget to water flowers at 7 am,reminders.task.create,fine_tuned_test_predictions.csv
create a reminder to take medicine today at 8 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
can you please create a reminder for tomorrow evening to pay rent,reminders.task.create,fine_tuned_test_predictions.csv
remind me of video every day at noon,reminders.task.create,fine_tuned_test_predictions.csv
set a reminder to exercise today,reminders.task.create,fine_tuned_test_predictions.csv
please set a reminder for in 10 minutes to start the meeting,reminders.task.create,fine_tuned_test_predictions.csv
can you remember to take medicine next thursday at 4 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me of a meeting on the 27th of august,reminders.task.create,fine_tuned_test_predictions.csv
i don't want to forget this,reminders.task.create,fine_tuned_test_predictions.csv
add a reminder to check my blood pressure in a couple of hours,reminders.task.create,fine_tuned_test_predictions.csv
i need to be reminded,reminders.task.create,fine_tuned_test_predictions.csv
can you remember to watch,reminders.task.create,fine_tuned_test_predictions.csv
remember to wash my car,reminders.task.create,fine_tuned_test_predictions.csv
can you please make a reminder to take my pills next week,reminders.task.create,fine_tuned_test_predictions.csv
remind me,reminders.task.create,fine_tuned_test_predictions.csv
could you make a reminder to attend my appointment this afternoon,reminders.task.create,fine_tuned_test_predictions.csv
can you add a reminder to go to my dentist appointment first thing tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
set an alert for me,reminders.task.create,fine_tuned_test_predictions.csv
can you create a reminder for next monday to charge my phone,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder to pay rent in an hour,reminders.task.create,fine_tuned_test_predictions.csv
can you please create a reminder for in 10 minutes to pay rent,reminders.task.create,fine_tuned_test_predictions.csv
could you create a reminder to clean the house when i get home,reminders.task.create,fine_tuned_test_predictions.csv
write this down so i remember,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder to meditate this weekend,reminders.task.create,fine_tuned_test_predictions.csv
set an alarm to take my medication tomorrow evening,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder for tomorrow afternoon to drink water,reminders.task.create,fine_tuned_test_predictions.csv
could you please set a reminder for every morning to take a walk,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to pick up my prescription at 5 p.m. on thursday,reminders.task.create,fine_tuned_test_predictions.csv
please set a reminder for at 9am to join the meeting,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me for tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
can you make a reminder,reminders.task.create,fine_tuned_test_predictions.csv
can you everyday,reminders.task.create,fine_tuned_test_predictions.csv
please remember to turn the lights on at 8 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
could you schedule a reminder to stretch at 5pm,reminders.task.create,fine_tuned_test_predictions.csv
can you make a reminder to drink water at 5pm,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to feed my cat please,reminders.task.create,fine_tuned_test_predictions.csv
can you set up a reminder to drink water before i leave,reminders.task.create,fine_tuned_test_predictions.csv
make a reminder to pick up my prescription in 15 minutes,reminders.task.create,fine_tuned_test_predictions.csv
can you please set up a reminder to attend my appointment tomorrow afternoon,reminders.task.create,fine_tuned_test_predictions.csv
