text,intent,source
decrease the right hearing aid,Cmd.VolumeDecrease,reference_train
how do i balance the volume between ears,Help_Volume,reference_train
add a new reminder,reminders.add,reference_train
can my audiologist adjust my hearing aids remotely?,Help_RemoteProgramming,reference_train
set reminder for 25th november,reminders.add,reference_train
the sound is piercing,Cmd.VolumeDecrease,reference_train
how do i personalize my sound,Help_Customize,reference_train
forward this to someone,Cmd.SendMessage,reference_train
how do i turn the volume up in the app,Help_Volume,reference_train
can you i want to create a new memory?,Help_MemoryOptions,reference_train
end streaming,Cmd.StreamingStop,reference_train
set program to master,Cmd.MemoryChange,reference_train
change memory to school,Cmd.MemoryChange,reference_train
please turn the lights on,Default Fallback Intent,reference_train
reactivate the sound,Cmd.VolumeUnmute,reference_train
why is my right hearing aid not connected,Help_Pairing,reference_train
what will my aid do when i've fallen?,Help_FallAlert,reference_train
let a family member listen in,Help_HearShare,reference_train
where could i send a manual alert?,Help_FallAlert,reference_train
can you friday,Default Fallback Intent,reference_train
captions feature help,Help_Transcribe,reference_train
how do i exit edge mode,Help_EdgeMode,reference_train
please set memory to train,Cmd.MemoryChange,reference_train
how has this app changed?,Help_WhatsNew,reference_train
write down what people are saying,Cmd.TranscribeStart,reference_train
tell me a joke i need to be cheered up,Default Fallback Intent,reference_train
track my aerobics,Cmd.ActivityAerobics,reference_train
please show me how to use reminder,Help_Reminder,reference_train
please change to outdoors,Cmd.MemoryChange,reference_train
please switch to golf program,Cmd.MemoryChange,reference_train
ping my wife,Cmd.SendMessage,reference_train
please and if the size is a little side street they sent angels church,Default Fallback Intent,reference_train
set to noise program,Cmd.MemoryChange,reference_train
please add reminder feed a cat in 3 minutes,reminders.add,reference_train
are there many languages to translate,Help_Translate,reference_train
it sounds too quiet,Cmd.VolumeIncrease,reference_train
please help with pairing my aids,Help_Pairing,reference_train
how do i check what accessories i have paired to my aids?,Help_Accessories,reference_train
text levitar,Default Fallback Intent,reference_train
please set to home memory,Cmd.MemoryChange,reference_train
how do i turn on edge mode for tough situations,Help_EdgeMode,reference_train
start my walk tracking,Cmd.ActivityWalk,reference_train
can you switch to office program,Cmd.MemoryChange,reference_train
please help with tinnitus stimulus adjustment on my aid,Help_Tinnitus,reference_train
how do i find mask mode,Help_MaskMode,reference_train
sausages after using my location,Default Fallback Intent,reference_train
decrease the left hearing aid,Cmd.VolumeDecrease,reference_train
can you fall alert isn't working,Help_FallAlert,reference_train
switch memory to work,Cmd.MemoryChange,reference_train
"hey, mark, okay.",Default Fallback Intent,reference_train
remind me to visit my family on thanksgiving day,reminders.add,reference_train
i can't understand their language translate,Cmd.TranslationStart,reference_train
can you locate my aid,Help_FindMyHearingAids,reference_train
set to meeting program,Cmd.MemoryChange,reference_train
use the outdoor profile,Cmd.MemoryChange,reference_train
change memory to office,Cmd.MemoryChange,reference_train
can you set to work program,Cmd.MemoryChange,reference_train
more volume,Cmd.VolumeIncrease,reference_train
help understanding recovery rate,Help_HeartRateRecovery,reference_train
can you set program to car,Cmd.MemoryChange,reference_train
please set program to two,Cmd.MemoryChange,reference_train
can you set memory to automatic,Cmd.MemoryChange,reference_train
can you switch memory to worship,Cmd.MemoryChange,reference_train
how do i change tone?,Help_DeviceSettings,reference_train
can you change to meeting memory,Cmd.MemoryChange,reference_train
make a voice message,Cmd.SendMessage,reference_train
set to car memory,Cmd.MemoryChange,reference_train
can you remind me of an appointment,reminders.add,reference_train
can you help with changing memories on my phone,Help_ChangingMemories,reference_train
tell me what my stand goal is,Cmd.ActivityStand,reference_train
can you i don't like the double tap feature. how do i turn it off?,Help_DeviceSettings,reference_train
how do i improve my body score?,Help_ThriveScore,reference_train
how do i check my overall activity,Help_Health,reference_train
how many minutes have i been walking,Cmd.ActivityWalk,reference_train
open google map.,Default Fallback Intent,reference_train
can you help with intelligent voice,Help_IntelliVoice,reference_train
please change to television memory,Cmd.MemoryChange,reference_train
explain the tinnitus features,Help_Tinnitus,reference_train
how do i see how much i have walked this week?,Help_Health,reference_train
how to turn the volume up on my hearing aids,Help_Volume,reference_train
calories standing,Cmd.ActivityStand,reference_train
can you there is a problem with my hearing aids,Help_SelfCheck,reference_train
how do i turn off the tv volume,Help_Accessories,reference_train
how do i use voice assistant,Help_VoiceAssistant,reference_train
where is voice ai?,Help_IntelliVoice,reference_train
turn streaming off,Cmd.StreamingStop,reference_train
please compose a message,Cmd.SendMessage,reference_train
change to office program,Cmd.MemoryChange,reference_train
how to clean hearing aids,Help_CleanCare,reference_train
please help me transcribe,Help_Transcribe,reference_train
where do i intercept an alert message text message?,Help_FallAlert,reference_train
what hardware can i add,Help_Accessories,reference_train
no sound whatsoever please,Cmd.VolumeMute,reference_train
can you the hearing innovation expo is a global event hosted by starkey hearing technologies,Default Fallback Intent,reference_train
set an doctors appointment for tomorrow at 10 am,reminders.add,reference_train
can you make sound quieter,Cmd.VolumeDecrease,reference_train
can you alex good manasseh. okay. i'll see you back at the desk up here.,Default Fallback Intent,reference_train
tell me my battery level,Cmd.BatteryLevel,reference_train
switch to office,Cmd.MemoryChange,reference_train
how do i use accessories with my hearing aid,Help_Accessories,reference_train
can you pairing my hearing aids on the phone,Help_Pairing,reference_train
please set to home program,Cmd.MemoryChange,reference_train
can you set to golf memory,Cmd.MemoryChange,reference_train
please show me my walking goal?,Cmd.ActivityWalk,reference_train
what's new in this version?,Help_WhatsNew,reference_train
please remind me to refill prescription tomorrow,reminders.add,reference_train
that's way too loud,Cmd.VolumeDecrease,reference_train
remind me to pick up my prescription tuesday at 5 p.m.,reminders.add,reference_train
help me remember this evening,reminders.add,reference_train
what's the difference between an iphone and an android phone,Default Fallback Intent,reference_train
switch memory to car,Cmd.MemoryChange,reference_train
what's different about engage?,Help_WhatsNew,reference_train
what does this balance control do?,Help_WiCROS,reference_train
what's going on,Default Fallback Intent,reference_train
remind about business meeting every monday at 4 p.m.,reminders.add,reference_train
can you calories jogging,Cmd.ActivityRun,reference_train
how do i test my left hearing aid,Help_SelfCheck,reference_train
how do i search for my other hearing aid?,Help_FindMyHearingAids,reference_train
can you turn the sound off,Cmd.VolumeMute,reference_train
how do i check if my hearing aids are paired with the phone?,Help_Pairing,reference_train
i can't find my other hearing aid,Help_FindMyHearingAids,reference_train
how far am i from my aerobics goal,Cmd.ActivityAerobics,reference_train
can come off,Default Fallback Intent,reference_train
where is the main screen?,Help_Home,reference_train
how does wicros work,Help_WiCROS,reference_train
record my steps,Cmd.ActivityStep,reference_train
please locate my wife,Default Fallback Intent,reference_train
only if it's not a problem for cdl,Default Fallback Intent,reference_train
can you change to restaurant memory,Cmd.MemoryChange,reference_train
braves score,Default Fallback Intent,reference_train
please pairing aids with my phone,Help_Pairing,reference_train
how long have i been standing up?,Cmd.ActivityStand,reference_train
help with the kind score,Help_ThriveScore,reference_train
turn mask mode off,Help_MaskMode,reference_train
stand goal,Cmd.ActivityStand,reference_train
can you play last audio message.,Cmd.ListenMessage,reference_train
can you help with tinnitus masker adjustments in my hearing aid,Help_Tinnitus,reference_train
please todays calorie count,Cmd.ActivityCalories,reference_train
how do i reduce noise with edge mode?,Help_EdgeMode,reference_train
how far is the nearest store,Default Fallback Intent,reference_train
how do i use dnn speech enhancement feature?,Help_IntelliVoice,reference_train
